RECEITAS,UF,VALOR,DATA
SUBTOTAL [A],GO,902726619.5799999,2019-08-31
SUBTOTAL [A],MA,510141441.90000004,2019-08-31
SUBTOTAL [A],MG,4883065314.160001,2019-08-31
SUBTOTAL [A],MS,355880311.62,2019-08-31
SUBTOTAL [A],MT,525578070.4,2019-08-31
SUBTOTAL [A],PA,560181305.59,2019-08-31
SUBTOTAL [A],PB,300530612.13,2019-08-31
SUBTOTAL [A],PE,1409819329.3400002,2019-08-31
SUBTOTAL [A],PI,180619690.19,2019-08-31
SUBTOTAL [A],PR,3703556791.2000003,2019-08-31
SUBTOTAL [A],RJ,14901721120.169998,2019-08-31
SUBTOTAL [A],RN,276264402.90999997,2019-08-31
SUBTOTAL [A],RO,158065767.32,2019-08-31
SUBTOTAL [A],RR,47708642.15,2019-08-31
SUBTOTAL [A],RS,3496832383.8599997,2019-08-31
SUBTOTAL [A],SC,3639651937.6,2019-08-31
SUBTOTAL [A],SE,186170587.22000003,2019-08-31
SUBTOTAL [A],SP,31760735880.579998,2019-08-31
SUBTOTAL [A],TO,110096502.53,2019-08-31
SUBTOTAL [A],TOTAL,83194341279.85,2019-08-31
RECEITA PREVIDENCIÁRIA [B],AC,114937012.25016779,2019-08-31
RECEITA PREVIDENCIÁRIA [B],AL,283914122.4741181,2019-08-31
RECEITA PREVIDENCIÁRIA [B],AM,347345329.6737841,2019-08-31
RECEITA PREVIDENCIÁRIA [B],AP,76769483.88244802,2019-08-31
RECEITA PREVIDENCIÁRIA [B],BA,1548097819.1666756,2019-08-31
RECEITA PREVIDENCIÁRIA [B],CE,912657294.6303769,2019-08-31
RECEITA PREVIDENCIÁRIA [B],DF,670286411.8948517,2019-08-31
RECEITA PREVIDENCIÁRIA [B],ES,760488797.820142,2019-08-31
RECEITA PREVIDENCIÁRIA [B],GO,751746175.7572142,2019-08-31
RECEITA PREVIDENCIÁRIA [B],MA,511519894.40270436,2019-08-31
RECEITA PREVIDENCIÁRIA [B],MG,3530108831.04673,2019-08-31
RECEITA PREVIDENCIÁRIA [B],MS,426557776.1178682,2019-08-31
RECEITA PREVIDENCIÁRIA [B],MT,650445348.0133508,2019-08-31
RECEITA PREVIDENCIÁRIA [B],PA,877293061.0884647,2019-08-31
RECEITA PREVIDENCIÁRIA [B],PB,452412311.243883,2019-08-31
RECEITA PREVIDENCIÁRIA [B],PE,1055845691.0018626,2019-08-31
RECEITA PREVIDENCIÁRIA [B],PI,366385837.0507369,2019-08-31
RECEITA PREVIDENCIÁRIA [B],PR,2172078988.9979687,2019-08-31
RECEITA PREVIDENCIÁRIA [B],RJ,2771943818.4351377,2019-08-31
RECEITA PREVIDENCIÁRIA [B],RN,404718169.19603,2019-08-31
RECEITA PREVIDENCIÁRIA [B],RO,165161612.03855363,2019-08-31
RECEITA PREVIDENCIÁRIA [B],RR,90826271.30559412,2019-08-31
RECEITA PREVIDENCIÁRIA [B],RS,2138449080.000743,2019-08-31
RECEITA PREVIDENCIÁRIA [B],SC,1639959982.2839017,2019-08-31
RECEITA PREVIDENCIÁRIA [B],SE,290506172.0017369,2019-08-31
RECEITA PREVIDENCIÁRIA [B],SP,11103151217.088287,2019-08-31
RECEITA PREVIDENCIÁRIA [B],TO,224933976.04666704,2019-08-31
RECEITA PREVIDENCIÁRIA [B],TOTAL,34338540484.910004,2019-08-31
ADMINISTRADAS PELA RFB [C]=[A]+[B],AC,164579888.0801678,2019-08-31
ADMINISTRADAS PELA RFB [C]=[A]+[B],AL,484515837.3841181,2019-08-31
ADMINISTRADAS PELA RFB [C]=[A]+[B],AM,1439136607.013784,2019-08-31
ADMINISTRADAS PELA RFB [C]=[A]+[B],AP,129615650.16244802,2019-08-31
ADMINISTRADAS PELA RFB [C]=[A]+[B],BA,2906345027.346676,2019-08-31
ADMINISTRADAS PELA RFB [C]=[A]+[B],CE,1865670714.7703772,2019-08-31
ADMINISTRADAS PELA RFB [C]=[A]+[B],DF,11020199276.754852,2019-08-31
ADMINISTRADAS PELA RFB [C]=[A]+[B],ES,1989427839.6801422,2019-08-31
ADMINISTRADAS PELA RFB [C]=[A]+[B],GO,1654472795.337214,2019-08-31
ADMINISTRADAS PELA RFB [C]=[A]+[B],MA,1021661336.3027043,2019-08-31
ADMINISTRADAS PELA RFB [C]=[A]+[B],MG,8413174145.206731,2019-08-31
ADMINISTRADAS PELA RFB [C]=[A]+[B],MS,782438087.7378682,2019-08-31
ADMINISTRADAS PELA RFB [C]=[A]+[B],MT,1176023418.4133508,2019-08-31
ADMINISTRADAS PELA RFB [C]=[A]+[B],PA,1437474366.678465,2019-08-31
ADMINISTRADAS PELA RFB [C]=[A]+[B],PB,752942923.373883,2019-08-31
ADMINISTRADAS PELA RFB [C]=[A]+[B],PE,2465665020.3418627,2019-08-31
ADMINISTRADAS PELA RFB [C]=[A]+[B],PI,547005527.240737,2019-08-31
ADMINISTRADAS PELA RFB [C]=[A]+[B],PR,5875635780.197969,2019-08-31
ADMINISTRADAS PELA RFB [C]=[A]+[B],RJ,17673664938.605137,2019-08-31
ADMINISTRADAS PELA RFB [C]=[A]+[B],RN,680982572.10603,2019-08-31
ADMINISTRADAS PELA RFB [C]=[A]+[B],RO,323227379.35855365,2019-08-31
ADMINISTRADAS PELA RFB [C]=[A]+[B],RR,138534913.45559412,2019-08-31
ADMINISTRADAS PELA RFB [C]=[A]+[B],RS,5635281463.860743,2019-08-31
ADMINISTRADAS PELA RFB [C]=[A]+[B],SC,5279611919.883902,2019-08-31
ADMINISTRADAS PELA RFB [C]=[A]+[B],SE,476676759.2217369,2019-08-31
ADMINISTRADAS PELA RFB [C]=[A]+[B],SP,42863887097.66829,2019-08-31
ADMINISTRADAS PELA RFB [C]=[A]+[B],TO,335030478.5766671,2019-08-31
ADMINISTRADAS PELA RFB [C]=[A]+[B],TOTAL,117532881764.76001,2019-08-31
ADMINISTRADAS POR OUTROS ÓRGÃOS [D],AC,677637.6832624354,2019-08-31
ADMINISTRADAS POR OUTROS ÓRGÃOS [D],AL,3075462.2992112474,2019-08-31
ADMINISTRADAS POR OUTROS ÓRGÃOS [D],AM,5865137.324542399,2019-08-31
ADMINISTRADAS POR OUTROS ÓRGÃOS [D],AP,540301.2933502337,2019-08-31
ADMINISTRADAS POR OUTROS ÓRGÃOS [D],BA,12029582.19022061,2019-08-31
ADMINISTRADAS POR OUTROS ÓRGÃOS [D],CE,12569221.690070111,2019-08-31
ADMINISTRADAS POR OUTROS ÓRGÃOS [D],DF,11754832.923194747,2019-08-31
ADMINISTRADAS POR OUTROS ÓRGÃOS [D],ES,6652600.134990129,2019-08-31
ADMINISTRADAS POR OUTROS ÓRGÃOS [D],GO,7095093.8261494925,2019-08-31
ADMINISTRADAS POR OUTROS ÓRGÃOS [D],MA,4008906.0763929575,2019-08-31
ADMINISTRADAS POR OUTROS ÓRGÃOS [D],MG,31649221.313165136,2019-08-31
ADMINISTRADAS POR OUTROS ÓRGÃOS [D],MS,5315784.16339976,2019-08-31
ADMINISTRADAS POR OUTROS ÓRGÃOS [D],MT,4412550.026039244,2019-08-31
ADMINISTRADAS POR OUTROS ÓRGÃOS [D],PA,7228401.936137878,2019-08-31
ADMINISTRADAS POR OUTROS ÓRGÃOS [D],PB,3070529.861991622,2019-08-31
ADMINISTRADAS POR OUTROS ÓRGÃOS [D],PE,13663597.866123362,2019-08-31
ADMINISTRADAS POR OUTROS ÓRGÃOS [D],PI,1937796.5758904458,2019-08-31
ADMINISTRADAS POR OUTROS ÓRGÃOS [D],PR,18158494.14811409,2019-08-31
ADMINISTRADAS POR OUTROS ÓRGÃOS [D],RJ,2111357870.9151344,2019-08-31
ADMINISTRADAS POR OUTROS ÓRGÃOS [D],RN,2589048.7717278595,2019-08-31
ADMINISTRADAS POR OUTROS ÓRGÃOS [D],RO,1703016.7564116789,2019-08-31
ADMINISTRADAS POR OUTROS ÓRGÃOS [D],RR,302783.501745029,2019-08-31
ADMINISTRADAS POR OUTROS ÓRGÃOS [D],RS,21937322.66896996,2019-08-31
ADMINISTRADAS POR OUTROS ÓRGÃOS [D],SC,13706873.370776327,2019-08-31
ADMINISTRADAS POR OUTROS ÓRGÃOS [D],SE,2467284.844123201,2019-08-31
ADMINISTRADAS POR OUTROS ÓRGÃOS [D],SP,113093662.3056474,2019-08-31
ADMINISTRADAS POR OUTROS ÓRGÃOS [D],TO,1603915.7132175283,2019-08-31
ADMINISTRADAS POR OUTROS ÓRGÃOS [D],TOTAL,2418466930.18,2019-08-31
TOTAL GERAL   [E]=[C]+[D],AC,165257525.76343024,2019-08-31
TOTAL GERAL   [E]=[C]+[D],AL,487591299.68332934,2019-08-31
TOTAL GERAL   [E]=[C]+[D],AM,1445001744.3383262,2019-08-31
TOTAL GERAL   [E]=[C]+[D],AP,130155951.45579825,2019-08-31
TOTAL GERAL   [E]=[C]+[D],BA,2918374609.5368967,2019-08-31
TOTAL GERAL   [E]=[C]+[D],CE,1878239936.4604473,2019-08-31
TOTAL GERAL   [E]=[C]+[D],DF,11031954109.678047,2019-08-31
TOTAL GERAL   [E]=[C]+[D],ES,1996080439.8151324,2019-08-31
TOTAL GERAL   [E]=[C]+[D],GO,1661567889.1633635,2019-08-31
TOTAL GERAL   [E]=[C]+[D],MA,1025670242.3790973,2019-08-31
TOTAL GERAL   [E]=[C]+[D],MG,8444823366.519896,2019-08-31
TOTAL GERAL   [E]=[C]+[D],MS,787753871.901268,2019-08-31
TOTAL GERAL   [E]=[C]+[D],MT,1180435968.4393902,2019-08-31
TOTAL GERAL   [E]=[C]+[D],PA,1444702768.6146028,2019-08-31
TOTAL GERAL   [E]=[C]+[D],PB,756013453.2358747,2019-08-31
TOTAL GERAL   [E]=[C]+[D],PE,2479328618.207986,2019-08-31
TOTAL GERAL   [E]=[C]+[D],PI,548943323.8166274,2019-08-31
TOTAL GERAL   [E]=[C]+[D],PR,5893794274.346084,2019-08-31
TOTAL GERAL   [E]=[C]+[D],RJ,19785022809.52027,2019-08-31
TOTAL GERAL   [E]=[C]+[D],RN,683571620.8777578,2019-08-31
TOTAL GERAL   [E]=[C]+[D],RO,324930396.1149653,2019-08-31
TOTAL GERAL   [E]=[C]+[D],RR,138837696.95733914,2019-08-31
TOTAL GERAL   [E]=[C]+[D],RS,5657218786.529713,2019-08-31
TOTAL GERAL   [E]=[C]+[D],SC,5293318793.254678,2019-08-31
TOTAL GERAL   [E]=[C]+[D],SE,479144044.0658601,2019-08-31
TOTAL GERAL   [E]=[C]+[D],SP,42976980759.97394,2019-08-31
TOTAL GERAL   [E]=[C]+[D],TO,336634394.2898846,2019-08-31
TOTAL GERAL   [E]=[C]+[D],TOTAL,119951348694.94,2019-08-31
RECEITAS,UF,VALOR,DATA
IMPOSTO SOBRE IMPORTAÇÃO,AC,6236.47,2019-09-30
IMPOSTO SOBRE IMPORTAÇÃO,AL,4200916.34,2019-09-30
IMPOSTO SOBRE IMPORTAÇÃO,AM,69766944.76,2019-09-30
IMPOSTO SOBRE IMPORTAÇÃO,AP,0.0,2019-09-30
IMPOSTO SOBRE IMPORTAÇÃO,BA,92255497.65,2019-09-30
IMPOSTO SOBRE IMPORTAÇÃO,CE,48090110.37,2019-09-30
IMPOSTO SOBRE IMPORTAÇÃO,DF,3408375.46,2019-09-30
IMPOSTO SOBRE IMPORTAÇÃO,ES,159635491.1,2019-09-30
IMPOSTO SOBRE IMPORTAÇÃO,GO,34005554.71,2019-09-30
IMPOSTO SOBRE IMPORTAÇÃO,MA,18646151.68,2019-09-30
IMPOSTO SOBRE IMPORTAÇÃO,MG,119126268.51,2019-09-30
IMPOSTO SOBRE IMPORTAÇÃO,MS,129730.97,2019-09-30
IMPOSTO SOBRE IMPORTAÇÃO,MT,1323969.92,2019-09-30
IMPOSTO SOBRE IMPORTAÇÃO,PA,4352040.17,2019-09-30
IMPOSTO SOBRE IMPORTAÇÃO,PB,7468784.61,2019-09-30
IMPOSTO SOBRE IMPORTAÇÃO,PE,107896247.08,2019-09-30
IMPOSTO SOBRE IMPORTAÇÃO,PI,13428.04,2019-09-30
IMPOSTO SOBRE IMPORTAÇÃO,PR,326707229.07,2019-09-30
IMPOSTO SOBRE IMPORTAÇÃO,RJ,274086560.93,2019-09-30
IMPOSTO SOBRE IMPORTAÇÃO,RN,852237.72,2019-09-30
IMPOSTO SOBRE IMPORTAÇÃO,RO,15845.88,2019-09-30
IMPOSTO SOBRE IMPORTAÇÃO,RR,11060.45,2019-09-30
IMPOSTO SOBRE IMPORTAÇÃO,RS,110745553.07,2019-09-30
IMPOSTO SOBRE IMPORTAÇÃO,SC,715049793.38,2019-09-30
IMPOSTO SOBRE IMPORTAÇÃO,SE,33944.15,2019-09-30
IMPOSTO SOBRE IMPORTAÇÃO,SP,1772600389.19,2019-09-30
IMPOSTO SOBRE IMPORTAÇÃO,TO,269.62,2019-09-30
IMPOSTO SOBRE IMPORTAÇÃO,TOTAL,3870428631.3,2019-09-30
IMPOSTO SOBRE EXPORTAÇÃO,AC,11.74,2019-09-30
IMPOSTO SOBRE EXPORTAÇÃO,AL,1991.55,2019-09-30
IMPOSTO SOBRE EXPORTAÇÃO,AM,89.75,2019-09-30
IMPOSTO SOBRE EXPORTAÇÃO,AP,0.0,2019-09-30
IMPOSTO SOBRE EXPORTAÇÃO,BA,3614.85,2019-09-30
IMPOSTO SOBRE EXPORTAÇÃO,CE,300.9,2019-09-30
IMPOSTO SOBRE EXPORTAÇÃO,DF,868.46,2019-09-30
IMPOSTO SOBRE EXPORTAÇÃO,ES,1302.09,2019-09-30
IMPOSTO SOBRE EXPORTAÇÃO,GO,8047.34,2019-09-30
IMPOSTO SOBRE EXPORTAÇÃO,MA,4458.15,2019-09-30
IMPOSTO SOBRE EXPORTAÇÃO,MG,7996.46,2019-09-30
IMPOSTO SOBRE EXPORTAÇÃO,MS,8939.11,2019-09-30
IMPOSTO SOBRE EXPORTAÇÃO,MT,6868.18,2019-09-30
IMPOSTO SOBRE EXPORTAÇÃO,PA,1237.85,2019-09-30
IMPOSTO SOBRE EXPORTAÇÃO,PB,-958.93,2019-09-30
IMPOSTO SOBRE EXPORTAÇÃO,PE,5940.33,2019-09-30
IMPOSTO SOBRE EXPORTAÇÃO,PI,27.52,2019-09-30
IMPOSTO SOBRE EXPORTAÇÃO,PR,7182.11,2019-09-30
IMPOSTO SOBRE EXPORTAÇÃO,RJ,987.18,2019-09-30
IMPOSTO SOBRE EXPORTAÇÃO,RN,-5.63,2019-09-30
IMPOSTO SOBRE EXPORTAÇÃO,RO,662.45,2019-09-30
IMPOSTO SOBRE EXPORTAÇÃO,RR,0.0,2019-09-30
IMPOSTO SOBRE EXPORTAÇÃO,RS,65192.13,2019-09-30
IMPOSTO SOBRE EXPORTAÇÃO,SC,4773.15,2019-09-30
IMPOSTO SOBRE EXPORTAÇÃO,SE,29.98,2019-09-30
IMPOSTO SOBRE EXPORTAÇÃO,SP,1064956.53,2019-09-30
IMPOSTO SOBRE EXPORTAÇÃO,TO,1951.74,2019-09-30
IMPOSTO SOBRE EXPORTAÇÃO,TOTAL,1196464.99,2019-09-30
IPI - TOTAL,AC,220272.1,2019-09-30
IPI - TOTAL,AL,5669783.33,2019-09-30
IPI - TOTAL,AM,11970275.23,2019-09-30
IPI - TOTAL,AP,201898.71,2019-09-30
IPI - TOTAL,BA,119332264.19,2019-09-30
IPI - TOTAL,CE,45331977.79,2019-09-30
IPI - TOTAL,DF,5267067.41,2019-09-30
IPI - TOTAL,ES,177483892.88,2019-09-30
IPI - TOTAL,GO,40871001.18,2019-09-30
IPI - TOTAL,MA,6208787.96,2019-09-30
IPI - TOTAL,MG,690596495.77,2019-09-30
IPI - TOTAL,MS,8022292.01,2019-09-30
IPI - TOTAL,MT,16393737.61,2019-09-30
IPI - TOTAL,PA,9699236.53,2019-09-30
IPI - TOTAL,PB,7862835.97,2019-09-30
IPI - TOTAL,PE,130469295.63,2019-09-30
IPI - TOTAL,PI,3860058.88,2019-09-30
IPI - TOTAL,PR,376464222.28,2019-09-30
IPI - TOTAL,RJ,288615495.7,2019-09-30
IPI - TOTAL,RN,4889583.04,2019-09-30
IPI - TOTAL,RO,4910433.1,2019-09-30
IPI - TOTAL,RR,38085.51,2019-09-30
IPI - TOTAL,RS,382463291.31,2019-09-30
IPI - TOTAL,SC,535789340.99,2019-09-30
IPI - TOTAL,SE,7157028.12,2019-09-30
IPI - TOTAL,SP,1965213443.88,2019-09-30
IPI - TOTAL,TO,2889962.21,2019-09-30
IPI - TOTAL,TOTAL,4847892059.32,2019-09-30
  IPI - FUMO,AC,0.0,2019-09-30
  IPI - FUMO,AL,3256.96,2019-09-30
  IPI - FUMO,AM,0.0,2019-09-30
  IPI - FUMO,AP,0.0,2019-09-30
  IPI - FUMO,BA,1016.05,2019-09-30
  IPI - FUMO,CE,0.0,2019-09-30
  IPI - FUMO,DF,0.0,2019-09-30
  IPI - FUMO,ES,0.0,2019-09-30
  IPI - FUMO,GO,44981.56,2019-09-30
  IPI - FUMO,MA,0.0,2019-09-30
  IPI - FUMO,MG,393106051.61,2019-09-30
  IPI - FUMO,MS,2979.39,2019-09-30
  IPI - FUMO,MT,0.0,2019-09-30
  IPI - FUMO,PA,0.0,2019-09-30
  IPI - FUMO,PB,0.0,2019-09-30
  IPI - FUMO,PE,0.0,2019-09-30
  IPI - FUMO,PI,0.0,2019-09-30
  IPI - FUMO,PR,60.11,2019-09-30
  IPI - FUMO,RJ,1218974.13,2019-09-30
  IPI - FUMO,RN,0.0,2019-09-30
  IPI - FUMO,RO,0.0,2019-09-30
  IPI - FUMO,RR,0.0,2019-09-30
  IPI - FUMO,RS,103953042.7,2019-09-30
  IPI - FUMO,SC,2103.67,2019-09-30
  IPI - FUMO,SE,846628.21,2019-09-30
  IPI - FUMO,SP,595204.6,2019-09-30
  IPI - FUMO,TO,0.0,2019-09-30
  IPI - FUMO,TOTAL,499774298.99,2019-09-30
  IPI - BEBIDAS,AC,164211.93,2019-09-30
  IPI - BEBIDAS,AL,838362.4,2019-09-30
  IPI - BEBIDAS,AM,1233692.34,2019-09-30
  IPI - BEBIDAS,AP,77469.83,2019-09-30
  IPI - BEBIDAS,BA,12918621.92,2019-09-30
  IPI - BEBIDAS,CE,13144793.71,2019-09-30
  IPI - BEBIDAS,DF,2200340.57,2019-09-30
  IPI - BEBIDAS,ES,1308536.8,2019-09-30
  IPI - BEBIDAS,GO,10490960.91,2019-09-30
  IPI - BEBIDAS,MA,4512046.45,2019-09-30
  IPI - BEBIDAS,MG,44687237.31,2019-09-30
  IPI - BEBIDAS,MS,1340580.07,2019-09-30
  IPI - BEBIDAS,MT,8702437.42,2019-09-30
  IPI - BEBIDAS,PA,586039.95,2019-09-30
  IPI - BEBIDAS,PB,2796651.93,2019-09-30
  IPI - BEBIDAS,PE,31425850.9,2019-09-30
  IPI - BEBIDAS,PI,2203111.64,2019-09-30
  IPI - BEBIDAS,PR,6744412.23,2019-09-30
  IPI - BEBIDAS,RJ,19336970.79,2019-09-30
  IPI - BEBIDAS,RN,1346637.01,2019-09-30
  IPI - BEBIDAS,RO,128493.96,2019-09-30
  IPI - BEBIDAS,RR,0.0,2019-09-30
  IPI - BEBIDAS,RS,13862004.86,2019-09-30
  IPI - BEBIDAS,SC,7584478.16,2019-09-30
  IPI - BEBIDAS,SE,1193375.15,2019-09-30
  IPI - BEBIDAS,SP,50631760.16,2019-09-30
  IPI - BEBIDAS,TO,260435.27,2019-09-30
  IPI - BEBIDAS,TOTAL,239719513.67000002,2019-09-30
  IPI - AUTOMÓVEIS,AC,24574.15,2019-09-30
  IPI - AUTOMÓVEIS,AL,6773.36,2019-09-30
  IPI - AUTOMÓVEIS,AM,10537.0,2019-09-30
  IPI - AUTOMÓVEIS,AP,0.0,2019-09-30
  IPI - AUTOMÓVEIS,BA,0.0,2019-09-30
  IPI - AUTOMÓVEIS,CE,14523.27,2019-09-30
  IPI - AUTOMÓVEIS,DF,6613.78,2019-09-30
  IPI - AUTOMÓVEIS,ES,13523764.01,2019-09-30
  IPI - AUTOMÓVEIS,GO,2207803.51,2019-09-30
  IPI - AUTOMÓVEIS,MA,0.0,2019-09-30
  IPI - AUTOMÓVEIS,MG,39399567.62,2019-09-30
  IPI - AUTOMÓVEIS,MS,6042.89,2019-09-30
  IPI - AUTOMÓVEIS,MT,0.0,2019-09-30
  IPI - AUTOMÓVEIS,PA,20480.27,2019-09-30
  IPI - AUTOMÓVEIS,PB,27976.26,2019-09-30
  IPI - AUTOMÓVEIS,PE,5446342.85,2019-09-30
  IPI - AUTOMÓVEIS,PI,5153.13,2019-09-30
  IPI - AUTOMÓVEIS,PR,65471788.44,2019-09-30
  IPI - AUTOMÓVEIS,RJ,45741690.74,2019-09-30
  IPI - AUTOMÓVEIS,RN,29559.05,2019-09-30
  IPI - AUTOMÓVEIS,RO,984.83,2019-09-30
  IPI - AUTOMÓVEIS,RR,360.0,2019-09-30
  IPI - AUTOMÓVEIS,RS,31225.96,2019-09-30
  IPI - AUTOMÓVEIS,SC,24928645.54,2019-09-30
  IPI - AUTOMÓVEIS,SE,7353.8,2019-09-30
  IPI - AUTOMÓVEIS,SP,197541794.27,2019-09-30
  IPI - AUTOMÓVEIS,TO,0.0,2019-09-30
  IPI - AUTOMÓVEIS,TOTAL,394453554.73,2019-09-30
  IPI - VINCULADO À IMPORTACAO,AC,0.0,2019-09-30
  IPI - VINCULADO À IMPORTACAO,AL,1588.48,2019-09-30
  IPI - VINCULADO À IMPORTACAO,AM,8434699.34,2019-09-30
  IPI - VINCULADO À IMPORTACAO,AP,0.0,2019-09-30
  IPI - VINCULADO À IMPORTACAO,BA,49407318.24,2019-09-30
  IPI - VINCULADO À IMPORTACAO,CE,19169767.36,2019-09-30
  IPI - VINCULADO À IMPORTACAO,DF,618683.75,2019-09-30
  IPI - VINCULADO À IMPORTACAO,ES,113558692.57,2019-09-30
  IPI - VINCULADO À IMPORTACAO,GO,2990737.58,2019-09-30
  IPI - VINCULADO À IMPORTACAO,MA,590727.91,2019-09-30
  IPI - VINCULADO À IMPORTACAO,MG,55726726.8,2019-09-30
  IPI - VINCULADO À IMPORTACAO,MS,1835605.03,2019-09-30
  IPI - VINCULADO À IMPORTACAO,MT,2799102.07,2019-09-30
  IPI - VINCULADO À IMPORTACAO,PA,3335868.53,2019-09-30
  IPI - VINCULADO À IMPORTACAO,PB,698531.26,2019-09-30
  IPI - VINCULADO À IMPORTACAO,PE,52304383.68,2019-09-30
  IPI - VINCULADO À IMPORTACAO,PI,3057.39,2019-09-30
  IPI - VINCULADO À IMPORTACAO,PR,157869537.22,2019-09-30
  IPI - VINCULADO À IMPORTACAO,RJ,111079850.93,2019-09-30
  IPI - VINCULADO À IMPORTACAO,RN,315996.58,2019-09-30
  IPI - VINCULADO À IMPORTACAO,RO,0.0,2019-09-30
  IPI - VINCULADO À IMPORTACAO,RR,14760.71,2019-09-30
  IPI - VINCULADO À IMPORTACAO,RS,122282636.02,2019-09-30
  IPI - VINCULADO À IMPORTACAO,SC,327362227.17,2019-09-30
  IPI - VINCULADO À IMPORTACAO,SE,78492.13,2019-09-30
  IPI - VINCULADO À IMPORTACAO,SP,650072603.67,2019-09-30
  IPI - VINCULADO À IMPORTACAO,TO,0.0,2019-09-30
  IPI - VINCULADO À IMPORTACAO,TOTAL,1680551594.42,2019-09-30
  IPI - OUTROS,AC,31486.019999999997,2019-09-30
  IPI - OUTROS,AL,4819802.13,2019-09-30
  IPI - OUTROS,AM,2291346.55,2019-09-30
  IPI - OUTROS,AP,124428.88,2019-09-30
  IPI - OUTROS,BA,57005307.98,2019-09-30
  IPI - OUTROS,CE,13002893.450000001,2019-09-30
  IPI - OUTROS,DF,2441429.31,2019-09-30
  IPI - OUTROS,ES,49092899.49999999,2019-09-30
  IPI - OUTROS,GO,25136517.620000005,2019-09-30
  IPI - OUTROS,MA,1106013.6,2019-09-30
  IPI - OUTROS,MG,157676912.43,2019-09-30
  IPI - OUTROS,MS,4837084.63,2019-09-30
  IPI - OUTROS,MT,4892198.12,2019-09-30
  IPI - OUTROS,PA,5756847.78,2019-09-30
  IPI - OUTROS,PB,4339676.52,2019-09-30
  IPI - OUTROS,PE,41292718.2,2019-09-30
  IPI - OUTROS,PI,1648736.72,2019-09-30
  IPI - OUTROS,PR,146378424.28,2019-09-30
  IPI - OUTROS,RJ,111238009.11,2019-09-30
  IPI - OUTROS,RN,3197390.4,2019-09-30
  IPI - OUTROS,RO,4780954.3100000005,2019-09-30
  IPI - OUTROS,RR,22964.8,2019-09-30
  IPI - OUTROS,RS,142334381.77,2019-09-30
  IPI - OUTROS,SC,175911886.45,2019-09-30
  IPI - OUTROS,SE,5031178.83,2019-09-30
  IPI - OUTROS,SP,1066372081.1800001,2019-09-30
  IPI - OUTROS,TO,2629526.94,2019-09-30
  IPI - OUTROS,TOTAL,2033393097.5100002,2019-09-30
IMPOSTO SOBRE A RENDA - TOTAL,AC,21553742.16,2019-09-30
IMPOSTO SOBRE A RENDA - TOTAL,AL,76848994.17,2019-09-30
IMPOSTO SOBRE A RENDA - TOTAL,AM,267582375.56,2019-09-30
IMPOSTO SOBRE A RENDA - TOTAL,AP,16081806.13,2019-09-30
IMPOSTO SOBRE A RENDA - TOTAL,BA,394197252.17,2019-09-30
IMPOSTO SOBRE A RENDA - TOTAL,CE,359369695.71,2019-09-30
IMPOSTO SOBRE A RENDA - TOTAL,DF,4822836342.39,2019-09-30
IMPOSTO SOBRE A RENDA - TOTAL,ES,268136007.93,2019-09-30
IMPOSTO SOBRE A RENDA - TOTAL,GO,346924416.37,2019-09-30
IMPOSTO SOBRE A RENDA - TOTAL,MA,111721513.7,2019-09-30
IMPOSTO SOBRE A RENDA - TOTAL,MG,1415894085.17,2019-09-30
IMPOSTO SOBRE A RENDA - TOTAL,MS,137803653.39,2019-09-30
IMPOSTO SOBRE A RENDA - TOTAL,MT,191834676.34,2019-09-30
IMPOSTO SOBRE A RENDA - TOTAL,PA,204569773.47,2019-09-30
IMPOSTO SOBRE A RENDA - TOTAL,PB,110746082.98,2019-09-30
IMPOSTO SOBRE A RENDA - TOTAL,PE,373828352.72,2019-09-30
IMPOSTO SOBRE A RENDA - TOTAL,PI,72888082.01,2019-09-30
IMPOSTO SOBRE A RENDA - TOTAL,PR,1036105718.18,2019-09-30
IMPOSTO SOBRE A RENDA - TOTAL,RJ,4529682458.57,2019-09-30
IMPOSTO SOBRE A RENDA - TOTAL,RN,103973505.11,2019-09-30
IMPOSTO SOBRE A RENDA - TOTAL,RO,49694187.35,2019-09-30
IMPOSTO SOBRE A RENDA - TOTAL,RR,20520646.24,2019-09-30
IMPOSTO SOBRE A RENDA - TOTAL,RS,1195459952.65,2019-09-30
IMPOSTO SOBRE A RENDA - TOTAL,SC,690605998.71,2019-09-30
IMPOSTO SOBRE A RENDA - TOTAL,SE,73060123.03,2019-09-30
IMPOSTO SOBRE A RENDA - TOTAL,SP,11410571839.47,2019-09-30
IMPOSTO SOBRE A RENDA - TOTAL,TO,38402702.42,2019-09-30
IMPOSTO SOBRE A RENDA - TOTAL,TOTAL,28340893984.1,2019-09-30
  IRPF,AC,6111147.4,2019-09-30
  IRPF,AL,19481976.76,2019-09-30
  IRPF,AM,22907296.0,2019-09-30
  IRPF,AP,5111725.76,2019-09-30
  IRPF,BA,89667384.85,2019-09-30
  IRPF,CE,45604621.4,2019-09-30
  IRPF,DF,68587194.91,2019-09-30
  IRPF,ES,33913962.29,2019-09-30
  IRPF,GO,63551053.12,2019-09-30
  IRPF,MA,29511078.02,2019-09-30
  IRPF,MG,222278426.77,2019-09-30
  IRPF,MS,39565505.81,2019-09-30
  IRPF,MT,36765901.28,2019-09-30
  IRPF,PA,34065934.42,2019-09-30
  IRPF,PB,26087481.59,2019-09-30
